"","Roseburia_inulinivorans","Tyzzerella_nexilis","Caldicoprobacter_oshimai","Butyricimonas_paravirosa","Anaerotruncus_colihominis","Falcatimonas_natans","Holdemanella_biformis","Paludicola_psychrotolerans","Spiroplasma_lampyridicola","Eubacterium_oxidoreducens","Veillonella_denticariosi","Ruminococcus_albus","Intestinibacillus_massiliensis","Anaerofustis_stercorihominis","Ruminococcus_champanellensis","Blautia_hansenii","Desulfofarcimen_intricatum","Acholeplasma_brassicae","Bacteroides_thetaiotaomicron","Muribaculum_intestinale","Romboutsia_timonensis","Bacteroides_rodentium","Ruminiclostridium_papyrosolvens","Noviherbaspirillum_denitrificans","Bacteroides_ovatus","Faecalibacterium_prausnitzii","Gemella_haemolysans","Blautia_faecis","Collinsella_stercoris","Fournierella_massiliensis","Pontibacter_toksunensis","Alistipes_indistinctus","Eisenbergiella_massiliensis","Parabacteroides_merdae","Finegoldia_magna","Vallitalea_guaymasensis","Prevotella_buccalis","Anaerostipes_hadrus","Mogibacterium_pumilum","Catenibacterium_mitsuokai","Anaerostipes_butyraticus","Eubacterium_ruminantium","Eubacterium_xylanophilum","Traorella_massiliensis","Clostridium_tertium","Clostridium_pascui","Desulfovibrio_simplex","Sporobacter_termitidis","Intestinimonas_butyriciproducens","Prevotella_shahii","Dorea_formicigenerans","Oligosphaera_ethanolica","Bacteroides_stercoris","Cuneatibacter_caecimuris","Mitsuokella_multacida","Acutalibacter_muris","Breznakia_pachnodae","Succinivibrio_dextrinosolvens","Klebsiella_aerogenes","Howardella_ureilytica","Lactobacillus_delbrueckii","Parasutterella_excrementihominis","Beduini_massiliensis","Hungatella_effluvii","Paraprevotella_clara","Anaerocolumna_jejuensis","Aminipila_butyrica","Enterococcus_faecalis","Corynebacterium_amycolatum","Dialister_succinatiphilus","Coprococcus_eutactus","Anaerofilum_agile","Cloacibacillus_porcorum","Parabacteroides_faecis","Sutterella_wadsworthensis","Parapedobacter_defluvii","Acholeplasma_morum","Pseudobutyrivibrio_ruminis","Ihubacter_massiliensis","Ruminiclostridium_sufflavum","Prevotella_bivia","Blautia_obeum","Clostridium_sporogenes","Phascolarctobacterium_succinatutens","Roseburia_intestinalis","Ethanoligenens_harbinense","Eubacterium_ramulus","Streptococcus_gordonii","Bifidobacterium_longum","Eubacterium_ventriosum","Emergencia_timonensis","Collinsella_aerofaciens","Veillonella_parvula","Oscillibacter_valericigenes","Caproiciproducens_galactitolivorans","Bulleidia_extructa","Faecalicatena_orotica","Bifidobacterium_catenulatum","Turicibacter_sanguinis","Massiliprevotella_massiliensis","Longicatena_caecimuris","Terrisporobacter_mayombei","Prevotella_timonensis","Bifidobacterium_adolescentis","Ruthenibacterium_lactatiformans","Acholeplasma_vituli","Eggerthella_lenta","Clostridium_argentinense","Oribacterium_sinus","Spiroplasma_chrysopicola","Mesoplasma_corruscae","Dorea_longicatena","Acetivibrio_ethanolgignens","Veillonella_dispar","Spiroplasma_mirum","Holdemania_filiformis","Frisingicoccus_caecimuris","Cronobacter_sakazakii","Longibaculum_muris","Bifidobacterium_angulatum","Desulfovibrio_desulfuricans","Enterococcus_avium","Spiroplasma_melliferum","Colidextribacter_massiliensis","Neglecta_timonensis","Pseudoflavonifractor_capillosus","Subdoligranulum_variabile","Dialister_invisus","Clostridium_disporicum","Eisenbergiella_tayi","Vampirovibrio_chlorellavorus","Clostridium_subterminale","Flavonifractor_plautii","Treponema_succinifaciens","Butyricicoccus_pullicaecorum","Phascolarctobacterium_faecium","Eubacterium_coprostanoligenes","Faecalicatena_contorta","Prevotella_oralis","Clostridioides_difficile","Murimonas_intestini","Prevotella_copri","Kineothrix_alysoides","Senegalimassilia_anaerobia","Thermoclostridium_caenicola","Millionella_massiliensis","Brevundimonas_subvibrioides","Christensenella_minuta","Lachnotalea_glycerini","Breznakia_blatticola","Citrobacter_koseri","Lactobacillus_rogosae","Bacteroides_helcogenes","Treponema_bryantii","Bacteroides_kribbi","Ruminococcus_flavefaciens","Victivallis_vadensis","Megasphaera_elsdenii","Streptococcus_salivarius","Clostridium_chartatabidum","Papillibacter_cinnamivorans","Bacteroides_fragilis","Agathobaculum_desmolans","Anaerotignum_aminivorans","Roseburia_hominis","Coprococcus_comes","Bacteroides_cellulosilyticus","Olivibacter_sitiensis","Desulfovibrio_piger","Fusobacterium_mortiferum","Akkermansia_muciniphila","Phocea_massiliensis","Bacteroides_acidifaciens","Oscillibacter_ruminantium","Alistipes_shahii","Barnesiella_intestinihominis","Anaeromassilibacillus_senegalensis","Spiroplasma_chinense","Enterococcus_faecium","Terrisporobacter_petrolearius","Pseudoflavonifractor_phocaeensis","Duodenibacillus_massiliensis","Anaerotignum_lactatifermentans","Merdimonas_faecis","Lactococcus_garvieae","Bacteroides_intestinalis","Prevotella_stercorea","Prevotellamassilia_timonensis","Klebsiella_pneumoniae","Negativibacillus_massiliensis","Allisonella_histaminiformans","Faecalimonas_umbilicata","Marvinbryantia_formatexigens","Desulfosporosinus_lacus","Mitsuokella_jalaludinii","Hespellia_porcina","Weissella_confusa","Streptococcus_anginosus","Paraprevotella_xylaniphila","Lactobacillus_acidophilus","Ruminiclostridium_josui","Hungatella_hathewayi","Blautia_glucerasea","Spiroplasma_clarkii","Blautia_schinkii","Bacteroides_uniformis","Dehalobacter_restrictus","Parabacteroides_gordonii","Alloprevotella_rava","Spiroplasma_apis","Roseburia_faecis","Gracilibacter_thermotolerans","Herbinix_luporum","Solobacterium_moorei","Blautia_marasmi","Clostridium_acetireducens","Lutispora_thermophila","Flintibacter_butyricus","Harryflintia_acetispora","Bacteroides_xylanisolvens","Pseudoclostridium_thermosuccinogenes","Parabacteroides_distasonis","Anaerobacterium_chartisolvens","Blautia_coccoides","Agathobaculum_butyriciproducens","Coprobacillus_cateniformis","Lactonifactor_longoviformis","Fusicatenibacter_saccharivorans","Bacteroides_eggerthii","Anaerotruncus_rubiinfantis","Alistipes_finegoldii","Lachnoclostridium_pacaense","Clostridium_perfringens","Ruminiclostridium_cellobioparum","Haemophilus_paraphrohaemolyticus","Olsenella_uli","Bacteroides_salyersiae","Kroppenstedtia_pulmonis","Lactobacillus_gasseri","Parabacteroides_goldsteinii","Coprococcus_catus","Elusimicrobium_minutum","Megasphaera_hexanoica","Acidaminococcus_fermentans","Veillonella_atypica","Bifidobacterium_bifidum","Blautia_stercoris","Escherichia_coli","Saccharofermentans_acetigenes","Cellulosilyticum_ruminicola","Clostridium_carnis","Streptococcus_mutans","Faecalitalea_cylindroides","Eubacterium_limosum","Blautia_luti","Anaerostipes_caccae","Clostridium_tepidum","Erysipelatoclostridium_ramosum","Intestinibacter_bartlettii","Butyrivibrio_crossotus","Gemmiger_formicilis","Alistipes_putredinis","Prevotella_paludivivens","Bacteroides_caccae","Monoglobus_pectinilyticus","Spiroplasma_lineolae","Ruminococcus_bromii","Butyricimonas_virosa","Spiroplasma_culicicola","Blautia_wexlerae","Drancourtella_massiliensis","Bacteroides_finegoldii","Ruminococcus_callidus","Bacillus_anthracis","Streptococcus_oralis","Anaerovorax_odorimutans","Mogibacterium_neglectum","Odoribacter_splanchnicus","Lachnospira_pectinoschiza"
"X009CZF00",0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,7,0,31,0,0,0,0,1394,0,16,0,0,0,11,0,22,0,0,0,35,0,764,0,0,0,0,0,0,8,37,11,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,20,0,0,0,0,8,0,0,0,0,0,0,43,0,0,0,0,0,0,0,8,0,4,0,36,12,0,0,61,8,0,0,0,0,369,0,0,0,0,0,0,0,47,0,3,0,0,0,0,0,94,0,0,0,0,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,0,0,0,0,106,0,0,16,0,0,225,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,11,0,0,58,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,108,0,3,0,0,0,0,0,0,53,0,0,0,36,0,369,24,0,0,0,0,0,5,0,0,0,0,112,0,0,3,0,14,0
"CEB017KB.01",0,0,0,38,11,0,0,0,0,23,0,770,63,5,2047,0,0,0,1005,1901,631,0,138,0,0,6345,0,34,37,0,1109,0,0,0,0,0,71,1510,0,3973,0,0,9,0,0,0,0,2289,659,0,382,0,0,0,181,0,0,0,0,16,0,0,0,23,412,0,169,0,5,368,0,6,0,0,0,0,0,0,115,0,0,188,0,0,9,67,0,0,3781,0,0,3448,0,4442,11,0,25,0,1242,513,0,0,0,22846,0,0,0,0,15,0,0,196,13,0,614,3675,0,0,0,0,0,0,0,1477,1091,9,39,0,621,0,0,0,0,1305,15,0,1642,0,0,0,0,1232,0,994,62,61,0,0,7,8,0,36,0,0,518,19,76,0,0,0,9,0,0,18,0,250,0,0,0,0,0,0,0,9958,57,1013,0,0,0,0,7,57,129,0,0,0,657,233,0,0,0,0,8,0,0,0,0,0,0,0,0,169,0,0,0,0,198,0,67,47,0,569,361,0,193,120,532,61,1,0,0,126,19,7,11,187,0,0,0,21,0,0,124,8,0,1454,0,0,0,0,152,0,0,0,0,0,0,152,63,0,0,0,0,0,505,0,0,195,3238,0,2127,0,202,0,180,0,26,0,0,37,0,0,2077,0,0,6,512,0,0
"Glcikman_MDR36",1,0,0,0,0,0,305,0,0,0,0,15,1,0,21,0,0,0,4,0,177,0,0,3,0,465,0,8,0,0,26,0,0,6,0,0,1,112,0,325,0,0,4,0,0,0,0,4,16,0,25,0,2,0,2,0,0,373,0,0,0,0,0,19,3,0,2,0,0,42,0,1,1,0,2,0,0,0,0,0,0,15,0,30,0,0,1,0,181,0,0,20,0,5,0,0,0,524,1,9,0,0,0,40,112,0,0,0,3,0,0,54,1,3,0,0,0,0,0,3,0,10,0,18,3,15,0,0,41,0,0,0,7,430,1,0,25,0,0,0,0,12,0,1,0,0,3,0,0,0,0,9,3,0,11,1,5,12,1,0,0,3,0,1,0,11,0,4,9,1,6,0,0,72,1,14,0,0,1,5,10,1,2,0,0,9,2,41,1,0,0,0,0,0,2,0,0,0,0,0,0,526,0,0,0,1,20,0,0,0,8,7,10,0,0,0,7,0,0,10,0,57,0,0,18,26,0,5,0,0,0,0,0,0,0,6,0,0,0,0,9,0,6,3,0,10,0,346,4,0,0,0,98,3,69,0,0,14,21,2,291,0,0,0,12,0,543,3,0,26,0,0,27,0,0,1,0,1,0
"X0096YA00",5,0,0,0,2,0,119,0,0,0,0,0,0,0,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,69,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,67,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,110,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,150,0,0,0,0,0,8,0,0,6,0,8,6,0,0,0,0,0,46,3,0,0,0,0,5,0,0,0,0,0,0
"Glcikman_MDR13",1,0,0,0,0,0,337,0,0,0,0,201,0,0,25,0,0,0,3,0,134,0,0,23,0,823,0,7,0,39,41,0,0,2,0,0,0,99,0,304,0,0,1,0,0,0,0,452,58,0,24,0,2,0,5,0,0,65,0,1,0,0,0,12,2,0,2,0,0,40,0,19,0,0,2,0,0,0,0,0,0,21,0,272,0,94,0,0,99,0,0,18,0,102,32,0,0,278,2,6,2,0,0,214,47,0,0,0,2,0,0,76,0,23,0,0,0,0,0,13,0,0,0,24,10,0,280,0,28,63,0,0,5,60,0,3,32,0,0,0,0,15,0,1,0,0,0,0,0,0,0,5,1,0,2,0,3,2,0,3,0,35,15,0,0,14,0,3,244,3,3,0,0,724,1,7,0,0,0,13,39,142,1,0,0,3,414,56,1,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,2,12,7,0,0,0,21,0,4,30,0,15,0,0,178,0,0,6,0,0,0,0,2,0,0,3,0,0,0,28,12,0,15,2,0,1,0,6,2,0,0,0,0,0,1308,0,0,2,24,0,1014,0,0,0,6,0,26,2,0,27,0,0,41,0,0,1,2,1,0
"Glcikman_MDR105",42,8,0,0,7,0,495,0,0,43,0,152,1,0,1127,0,0,0,7,0,290,28,0,5,0,4043,2,259,0,0,42,0,0,10,0,0,2,173,0,525,0,0,122,0,0,0,0,212,170,0,42,0,3,0,4,0,0,620,0,1,0,0,0,156,5,0,23,0,0,69,24,2,1,0,4,0,0,0,0,0,0,307,0,48,6,1,1,0,291,1,0,34,0,219,0,0,0,847,15,15,0,0,0,65,0,0,1,0,5,0,0,848,43,6,0,151,1,0,0,3,0,0,0,31,114,0,203,11,70,68,0,0,0,741,1,0,249,1,0,1,57,20,127,2,0,0,5,0,0,0,0,17,6,0,16,58,8,20,369,0,5,0,0,83,1,238,0,7,14,2,256,0,0,1357,2,23,2,0,0,9,0,2,28,2,0,15,4,70,1,0,0,0,1,0,4,0,0,0,0,0,0,66,0,0,8,98,32,0,0,0,1608,12,92,0,0,0,76,65,0,16,1,93,0,7,30,0,4,189,0,0,100,0,0,0,0,12,0,0,0,0,15,0,9,4,0,16,45,16,7,0,0,0,158,5,807,15,0,0,689,5,183,3,0,1,142,0,2626,5,0,431,0,0,601,0,0,2,0,3,0
"Glcikman_MDR67",2,16,0,0,0,0,437,0,0,0,0,23,1,0,379,0,0,0,6,0,258,1,0,4,0,2487,0,163,0,4,37,3,0,8,0,0,2,1318,0,466,0,0,6,0,0,0,0,114,24,0,204,0,3,0,4,0,0,8887,0,0,0,0,0,138,195,0,3,0,0,61,0,2,1,0,4,0,0,0,0,0,0,272,0,43,4,1,1,0,255,1,0,30,4,6,0,0,0,751,2,12,0,0,0,57,0,0,1,0,5,0,0,751,1,5,0,0,1,0,0,3,0,0,0,27,5,0,373,0,60,0,0,0,0,656,16,51,529,1,0,1,0,18,1,2,0,0,4,0,0,0,0,14,5,0,14,20,7,18,157,0,0,0,3,2,1,211,0,6,12,2,9,0,0,364,2,20,0,0,0,193,0,2,3,0,0,13,4,61,1,0,0,0,0,0,3,0,0,0,0,0,0,37,0,0,5,153,28,0,0,0,982,10,101,0,0,0,10,0,0,300,1,82,0,61,181,2,0,547,0,0,0,0,0,0,0,10,0,0,8,0,138,0,8,4,0,15,136,14,6,0,0,0,140,5,945,11,0,2,30,4,511,0,0,1,17,0,2268,5,0,38,0,0,40,4,13,2,0,2,125
"KEB016MJ.01",29,139,9,0,7,0,11183,17,0,76,0,563,9,0,4183,0,0,0,241,0,33,0,0,0,0,10416,0,1751,0,87,0,40,0,0,9,5,62,921,0,6,0,0,247,0,0,0,0,5387,35,0,277,0,0,0,0,0,0,0,0,0,0,0,0,579,338,0,87,212,0,0,1511,0,0,0,3,0,0,42,14,0,0,2478,0,1131,412,474,106,0,0,56,0,147,0,465,0,73,0,0,39,0,0,0,0,0,47,0,11,0,82,0,5,1188,27,5,0,0,0,0,0,0,0,0,0,640,236,0,88,0,10526,0,0,0,29,0,0,0,19,0,0,0,156,0,472,199,12,0,0,0,8,10,0,74,336,0,0,83,0,0,12,16,1,182,101,81,113,567,0,456,0,0,0,8,0,3224,0,176,11,0,0,0,23,0,77,7,0,0,0,0,0,0,0,0,170,0,0,279,0,0,0,0,0,482,0,0,64,72,459,0,0,0,1166,348,421,0,0,7,904,5,15,0,0,727,8,632,240,0,8,700,0,0,202,0,0,7,0,0,0,0,0,0,577,0,0,0,0,0,374,517,194,0,0,0,0,0,4091,0,0,0,2130,903,2442,412,0,41,528,0,9339,685,18,247,0,0,288,0,0,19,0,0,0
"Glcikman_MDR101",1,146,0,0,0,0,542,0,0,0,0,31,1,0,1234,0,0,0,6,0,221,0,0,29,0,6158,0,138,0,0,66,0,0,3,0,0,0,1443,0,490,0,0,2,0,0,0,0,14,25,0,177,0,3,0,10,0,0,106,0,2,0,2,0,439,3,0,4,0,0,64,1,1,0,0,4,0,0,0,0,0,0,190,0,40,4,0,81,0,161,0,0,28,0,7,17,0,0,447,3,11,4,0,0,344,0,0,0,0,4,0,0,430,1,41,0,12,0,0,0,16,0,0,0,41,17,0,450,89,46,0,0,0,0,100,0,0,53,0,0,1,0,25,45,2,0,0,0,0,0,0,0,9,2,0,3,1,5,4,1,5,0,31,0,1,1,177,0,5,8,5,4,0,0,451,2,12,0,0,0,22,0,1,2,0,0,6,7,89,2,0,0,1,0,0,3,0,0,0,0,0,0,158,0,0,0,750,18,0,0,1,225,20,82,0,0,1,35,0,0,45,1,25,0,0,233,0,0,364,8,0,0,0,3,0,0,6,0,0,0,0,113,0,22,2,0,2,0,10,4,0,0,1,0,0,732,0,0,1,482,1,1304,0,0,1,402,0,43,3,0,44,0,0,66,0,0,1,4,1,0
"Glcikman_MDR76",70,105,0,1,25,0,3636,21,0,0,0,710,1,0,963,0,9,0,6,0,233,0,21,28,0,4037,0,396,0,29,69,0,0,102,0,0,14,1122,0,5676,0,0,181,0,0,0,22,400,159,0,187,0,3,0,148,0,0,6633,0,2,0,0,1,100,23,35,51,0,0,67,38,1,0,0,5,0,0,0,18,0,0,198,0,538,1,66,18,0,169,8,3,30,0,428,1,2,10,467,3,281,5,0,0,359,0,0,0,0,4,0,9,365,1,43,0,4,0,0,0,16,2,0,0,263,187,0,17,0,631,0,0,0,0,2124,0,0,1223,0,15,1,0,2445,60,2,18,0,0,0,0,0,0,9,182,0,3,49,6,656,1,5,14,0,0,1,1,242,0,5,9,5,5,0,0,931,2,114,3,0,0,23,2,1,30,0,0,6,391,93,2,0,0,1,15,0,3,0,0,0,14,0,4,230,0,0,70,48,264,0,0,1,82,288,576,0,0,8,208,0,0,52,1,146,165,59,236,0,0,305,0,0,5,0,3,0,0,6,0,0,0,0,82,0,23,2,0,2,136,10,213,0,0,1,0,0,780,0,18,3,40,200,733,54,0,1,65,0,3293,4,0,235,0,0,477,0,0,1,4,21,0
"Glcikman_MDR68",1,152,0,1,68,0,563,5,0,185,0,32,1,0,894,0,0,0,6,0,231,0,0,28,0,3900,0,467,0,48,68,6,0,3,0,0,0,1178,0,508,0,72,2,0,1,0,0,536,102,0,40,0,3,0,10,2,0,112,0,2,131,0,1,90,3,0,36,0,0,67,1,21,0,0,5,0,0,0,0,0,0,201,0,42,130,32,1,4,168,9,0,30,107,252,0,0,4,464,213,10,239,0,0,357,4,0,39,0,4,0,0,306,1,42,0,58,0,0,0,16,128,0,0,190,94,0,25,0,1517,308,3,0,3,103,0,0,580,0,0,1,0,2557,1,2,0,0,0,0,0,0,0,102,2,0,3,1,6,4,38,5,0,0,13,1,1,25,0,5,93,5,5,0,0,522,56,13,39,0,0,22,4,1,64,4,0,6,7,92,2,4,0,1,0,0,3,0,0,96,0,0,0,131,3,0,0,119,18,0,0,1,72,21,102,0,0,1,36,62,0,48,1,26,0,33,145,0,1,303,0,0,0,0,3,0,0,6,0,0,0,32,226,0,23,2,0,2,0,540,4,0,0,1,0,31,619,0,0,4,752,1,904,50,0,44,58,0,3270,4,0,310,852,0,1733,0,14,1,4,1,32
"BEB0155H.01",60,0,0,0,16,0,13862,0,0,0,0,98,0,0,13,0,0,0,92,158,8626,0,7,0,0,24230,0,144,0,0,0,0,0,22,0,0,0,1502,0,4463,0,0,1,0,0,0,0,768,606,0,871,0,0,0,0,0,2,0,0,0,0,0,0,2090,0,0,15,0,0,757,870,97,0,0,16,0,0,0,0,5,0,1355,0,0,25,662,107,0,364,0,8,50,0,167,83,9,15,267,45,790,0,0,0,0,0,0,0,59,0,0,0,2945,0,0,0,0,0,0,0,0,0,0,78,453,29,62,18,0,7,0,0,0,0,0,0,12,489,0,0,0,183,15513,155,11,14,0,0,0,23,9,0,468,1338,0,0,55,22,0,32,0,16,0,116,48,636,1131,7,0,0,7,0,0,0,1773,32,2,0,14,0,1629,11,223,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,261,0,0,101,26,70,0,0,212,1601,146,127,7,0,26,793,90,0,33,0,58,0,7,105,0,2,85,0,0,0,0,0,19,0,0,5,0,0,0,268,7,0,0,0,0,1056,0,58,0,0,0,0,0,3601,0,0,0,220,0,1426,0,0,99,4,111,1256,0,0,546,0,0,1780,0,10,22,0,26,147
"BEB017YQ.01",0,23,0,5,40,0,0,6,0,0,0,434,14,0,23,0,0,0,0,319,281,0,28,0,0,5343,0,9,0,13,922,0,0,0,0,0,0,351,0,1380,0,0,0,0,0,0,0,872,81,0,176,0,0,0,102,0,0,0,0,34,0,0,0,54,71,0,36,0,0,177,0,52,0,0,0,0,0,0,9,0,0,27,0,0,5,10,0,5,553,0,0,74,0,79,0,3,14,0,43,96,0,0,0,4496,0,0,0,0,512,5,0,473,0,0,0,5,0,0,0,0,0,0,0,478,255,28,30,0,0,0,0,0,0,235,200,0,1535,0,0,0,0,3326,7,13,0,0,0,0,0,2,0,154,0,0,52,11,73,0,0,0,0,0,0,13,0,101,0,0,0,0,0,0,0,1259,0,123,0,0,0,0,0,26,28,0,0,0,365,51,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,339,0,0,16,0,262,149,0,60,23,134,13,0,0,0,0,0,15,28,11,0,0,0,0,0,0,0,0,0,154,0,0,0,0,149,0,0,0,0,0,0,6,8,0,0,0,0,0,121,0,0,0,954,0,1853,0,22,0,174,0,0,0,0,36,0,0,1209,0,0,0,13,0,0
"GEB011FN.01",356,0,0,0,1,0,0,0,0,81,0,59,0,0,0,0,0,0,215,0,601,0,0,0,0,10280,0,1511,0,0,0,0,0,0,0,0,0,213,0,0,0,0,161,0,0,0,0,614,213,0,322,0,0,28,0,0,0,0,0,0,0,33,0,220,0,12,46,0,0,0,2998,0,0,26,207,0,41,0,41,0,0,743,0,1394,14,263,97,45,141,37,10,120,9,618,43,0,0,159,4,0,0,0,0,0,19,0,18,0,0,0,81,348,105,97,0,36,0,0,0,0,0,0,0,141,61,10,141,0,326,0,1426,0,65,0,0,0,855,0,0,0,22,7842,281,164,0,0,0,0,0,14,0,22,0,0,236,0,0,0,1042,0,0,251,121,17,34,545,8,0,466,0,0,0,0,1208,54,0,0,0,0,1711,5,17,137,0,0,7,0,1125,10,0,0,0,158,0,0,0,0,47,0,0,0,2276,0,0,62,147,2384,35,0,0,1361,470,85,0,0,0,170,0,0,170,0,340,64,22,124,0,0,1225,0,0,15,0,0,6,56,41,0,0,0,0,247,0,0,0,0,0,434,516,0,0,0,18,0,0,2379,0,0,63,1537,4352,1207,0,0,338,790,0,7230,0,120,180,0,0,779,0,39,21,6,206,0
"Glcikman_MDR86",1,0,0,0,0,0,303,0,0,0,0,17,0,0,22,0,0,0,3,0,121,0,0,17,0,742,0,6,0,0,37,0,0,2,0,0,0,91,0,274,56,0,1,0,0,0,0,373,14,0,21,0,2,0,4,0,0,58,0,1,0,0,0,11,2,0,2,0,0,36,0,1,0,0,2,0,0,0,0,0,0,19,0,23,0,263,0,0,92,0,0,16,0,229,4,0,0,251,2,6,2,0,0,193,0,0,0,0,2,0,0,68,0,23,0,0,0,0,0,12,0,0,0,22,107,0,0,0,27,0,0,0,12,54,0,0,28,0,0,0,0,3305,0,1,0,0,0,0,0,6,0,4,1,0,2,0,2,2,0,3,0,0,0,0,0,13,0,3,5,3,2,0,0,65,1,7,0,0,0,12,0,1,1,0,0,3,4,50,1,0,0,1,3,0,1,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,2,11,7,0,0,0,19,0,0,25,0,13,0,0,16,0,0,5,0,0,0,0,2,0,0,3,0,0,0,0,11,0,14,2,0,1,0,5,2,0,0,0,0,0,85,0,0,0,22,0,160,28,0,0,6,0,24,2,0,25,0,0,37,0,0,1,2,1,0
"FEB016J7.01",0,66,0,16,0,0,5663,0,0,0,0,0,0,0,22,0,0,0,90,147,97,0,0,0,0,16368,0,75,0,0,0,0,0,51,0,0,226,1297,0,1273,0,0,6,0,0,0,4,164,0,0,188,0,24,0,0,0,0,944,0,0,0,0,0,656,12,0,24,0,0,0,44,0,0,0,23,0,0,0,3,0,0,321,0,1553,0,0,0,0,826,0,0,76,28,17,0,0,0,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,44,0,0,0,0,0,0,0,0,0,77,99,15,0,0,0,0,0,0,9,0,0,0,2456,0,0,0,0,5326,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,30,0,28,0,626,0,0,6,655,0,0,0,127,0,4,0,0,0,0,0,0,94,0,0,0,0,820,0,0,0,0,7,0,0,0,0,0,0,0,0,228,0,0,52,54,24,0,0,0,36,3,250,0,0,0,287,0,0,0,0,23,0,0,576,0,0,160,0,0,0,10,0,0,0,0,14,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,482,0,0,2395,12,0,35,20,0,0,0,0,704,0,98,1479,0,185,0,130,14,0
"Glcikman_MDR106",2,0,0,1,0,0,825,0,0,0,0,46,1,0,61,0,0,0,9,266,337,0,0,44,0,1990,0,16,0,0,99,0,0,4,0,0,1,229,0,736,0,0,3,0,0,0,0,181,38,0,60,0,5,0,16,0,0,167,0,4,1,0,1,28,5,0,7,0,0,98,1,2,0,0,8,0,1,0,0,0,0,53,0,61,0,1,1,0,243,1,0,43,0,11,0,0,0,672,5,16,5,0,0,517,5,0,0,0,6,0,0,183,1,63,0,0,0,0,0,18,0,0,0,63,25,0,0,0,72,0,0,0,20,150,1,252,81,0,0,1,0,36,1,4,0,0,1,0,0,0,0,15,3,0,5,2,9,6,1,8,0,1945,0,2,1,37,0,8,12,7,7,0,0,710,3,19,0,0,0,34,0,2,4,0,0,8,12,135,4,0,0,2,1,0,5,0,0,0,0,0,0,39,0,0,0,1,28,0,0,2,5,33,22,0,0,1,54,0,0,81,1,39,0,0,41,0,0,15,0,1,0,0,6,0,0,10,0,0,0,0,32,0,27,3,0,3,0,15,7,0,0,1,0,0,228,0,0,284,58,1,396,0,0,1,16,0,63,5,0,67,0,1,98,0,4,3,7,2,0
"Glcikman_MDR63",1,0,0,0,0,0,242,0,0,0,0,12,1,0,18,0,0,0,3,0,140,0,0,3,9,1217,0,6,0,0,21,0,0,4,0,0,1,89,0,258,0,0,3,0,0,0,0,3,13,0,20,0,1,0,2,0,0,290,0,0,0,0,0,15,3,0,2,0,0,34,0,1,1,0,2,0,0,0,0,0,0,12,0,24,0,0,0,0,144,0,0,15,0,4,0,0,0,417,1,7,0,0,0,32,0,0,0,0,3,0,0,566,1,3,0,0,0,0,0,2,0,0,0,14,3,22,0,0,34,0,0,0,3,342,0,0,19,0,0,0,0,10,0,1,0,0,2,0,0,0,0,7,3,0,9,0,3,10,1,0,0,177,0,1,0,9,0,3,7,1,5,0,0,279,1,11,0,0,0,4,11,1,1,0,0,7,2,32,32,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,11,0,15,0,0,0,6,6,7,0,0,0,6,0,0,8,0,45,0,9,14,1,0,4,0,0,0,0,0,0,0,5,0,0,0,4,7,0,5,2,0,8,0,8,4,0,0,0,78,3,55,0,0,188,17,2,93,0,0,0,10,0,22,3,0,21,0,0,22,0,0,1,0,1,0
